gauge_id,gauge_name,main_effect_x1_NSE,main_effect_x2_NSE,main_effect_x3_NSE,main_effect_x4_NSE,total_effect_x1_NSE,total_effect_x2_NSE,total_effect_x3_NSE,total_effect_x4_NSE,main_effect_x1_logNSE,main_effect_x2_logNSE,main_effect_x3_logNSE,main_effect_x4_logNSE,total_effect_x1_logNSE,total_effect_x2_logNSE,total_effect_x3_logNSE,total_effect_x4_logNSE,main_effect_x1_avr,main_effect_x2_avr,main_effect_x3_avr,main_effect_x4_avr,total_effect_x1_avr,total_effect_x2_avr,total_effect_x3_avr,total_effect_x4_avr,obs_missing,start_date,end_date,river,area
37009,Brain at Guithavon Valley,0.027949,0.077925,0.078158,0.0077941,0.39681,0.77045,0.64303,0.26129,0.0032884,0.25421,0.39912,0.001861,0.10666,0.55482,0.70328,0.12823,0.0038276,0.22116,0.41883,0.0045549,0.14157,0.51338,0.70895,0.16354,0,1990-01-01,1999-12-31,River Brain,60.27
37010,Blackwater at Appleford Bridge,0.025486,0.10302,0.071774,0.0056856,0.35872,0.77508,0.63229,0.25562,0.0069292,0.22678,0.41431,0.0015997,0.11489,0.53895,0.72488,0.14388,0.0038258,0.15702,0.42815,0.0047709,0.18751,0.50157,0.73965,0.20759,0.1,1990-01-01,1999-12-31,River Blackwater,249.12
37011,Chelmer at Churchend,0.024615,0.18425,0.039816,0.014497,0.28885,0.82851,0.54835,0.2611,0.025196,0.6589,0.024133,0.0035192,0.081521,0.90934,0.2271,0.092619,0.027378,0.50462,0.028122,0.0091392,0.12173,0.88154,0.31103,0.17056,0,1990-01-01,1999-12-31,River Chelmer,72.78
37018,Ingrebourne at Gaynes Park,0.044755,0.080578,0.02676,0.030507,0.44438,0.7719,0.55062,0.30516,0.0043701,0.23566,0.37534,0.0054019,0.13383,0.56746,0.71855,0.14192,0.00075148,0.24827,0.35293,0.013382,0.14448,0.58096,0.69118,0.17503,0,1990-01-01,1999-12-31,River Ingrebourne,44.73
37019,Beam at Bretons Farm,0.015283,0.11137,0.032543,0.025063,0.36921,0.83418,0.57642,0.27348,0.02265,0.15087,0.40864,0.014193,0.18615,0.51682,0.76438,0.19601,0.020572,0.17619,0.33837,0.024573,0.1912,0.58533,0.69339,0.22938,0,1990-01-01,1999-12-31,River Beam,51.54
37020,Chelmer at Felsted,0.030208,0.17296,0.050058,0.0098149,0.30382,0.81611,0.56069,0.24637,0.031642,0.45427,0.1375,0.0043813,0.14578,0.75388,0.38429,0.16735,0.033911,0.36679,0.10944,0.0081118,0.1711,0.77493,0.42504,0.20028,0,1990-01-01,1999-12-31,River Chelmer,133.45
37031,Crouch at Wickford,0.079077,0.194,0.05742,0.0087971,0.32666,0.77497,0.48758,0.21057,0.05159,0.60271,0.040284,0.011798,0.11332,0.85457,0.24254,0.1118,0.070942,0.42934,0.051445,0.011185,0.17558,0.80961,0.33109,0.16464,1.2,1990-01-01,1999-12-31,River Crouch,70.15
37033,Eastwood Brook at Eastwood,0.16283,0.18091,0.055678,0.0047696,0.40021,0.69333,0.41504,0.18669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.8,1990-01-01,1999-12-31,River Eastwood Brook,9.85
38001,Lee at Feildes Weir,0.16544,0.23742,0.073182,0.0020947,0.342,0.67113,0.40714,0.14113,0.083252,0.64468,0.021416,0.0017069,0.13907,0.85427,0.19564,0.068587,0.15081,0.34878,0.056333,0.002113,0.27002,0.71147,0.3408,0.12535,0,1990-01-01,1999-12-31,River Lee,1045.1
38003,Mimram at Panshanger Park,0.26525,0.23863,0.10629,0.00027009,0.3919,0.55718,0.36415,0.093265,0.26112,0.26742,0.24392,0.00016502,0.37331,0.41866,0.38773,0.087326,0.2747,0.25115,0.12267,0.00023016,0.38439,0.52932,0.35341,0.088834,0,1990-01-01,1999-12-31,River Mimram,130.2
38004,Rib at Wadesmill,0.13446,0.25297,0.064605,0.003297,0.31489,0.71779,0.41257,0.15974,0.081943,0.67423,0.011181,0.00057439,0.12182,0.87474,0.17979,0.047096,0.12096,0.44072,0.033789,0.0023606,0.21221,0.78126,0.29394,0.12059,0,1990-01-01,1999-12-31,River Rib,136.78
38007,Canons Brook at Elizabeth Way,0.034669,0.091102,0.015247,0.061815,0.43374,0.72112,0.47625,0.33632,0.015149,0.20603,0.3936,0.0085843,0.1552,0.53293,0.73745,0.143,0.0077884,0.22949,0.36643,0.020114,0.1537,0.55752,0.70434,0.16959,0,1990-01-01,1999-12-31,River Canons Brook,20.76
38012,Stevenage Brook at Bragbury Park,0.21126,0.29248,0.071191,0.0023804,0.33694,0.64901,0.34702,0.10869,0.034037,0.72257,0.020371,0.0043878,0.057702,0.93301,0.2044,0.03885,0.16446,0.42299,0.033467,0.0029199,0.24565,0.74945,0.28918,0.096618,0,1990-01-01,1999-12-31,River Stevenage Brook,35.1
38014,Salmon Brook at Edmonton,0.018699,0.13211,0.027416,0.053416,0.31266,0.76653,0.538,0.29329,0.0090315,0.35167,0.16783,0.026212,0.19558,0.72744,0.51457,0.21475,0.0059873,0.33741,0.12908,0.047644,0.155,0.75527,0.50168,0.25344,0,1990-01-01,1999-12-31,River Salmon Brook,22.87
38017,Mimram at Whitwell,0.25931,0.28378,0.089598,0.00027522,0.36379,0.59059,0.3343,0.087464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Mimram,38.4
38018,Upper Lee at Water Hall,0.20563,0.10681,0.15311,0.0018768,0.44329,0.52989,0.49995,0.13476,0.093738,0.14706,0.41607,0.00083222,0.24359,0.41247,0.72454,0.10993,0.21324,0.05516,0.41614,0.0018556,0.38281,0.23502,0.65028,0.12068,0,1990-01-01,1999-12-31,River Upper Lee,157.74
38021,Turkey Brook at Albany Park,0.052248,0.30966,0.032422,0.016731,0.23302,0.82364,0.43398,0.1868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Turkey Brook,41.49
38026,Pincey Brook at Sheering Hall,0.026555,0.16634,0.035939,0.01107,0.31786,0.82003,0.56899,0.24958,0.01728,0.6637,0.040579,0.0041084,0.065791,0.91699,0.2481,0.087685,0.024092,0.45353,0.031818,0.0090597,0.13901,0.88149,0.35733,0.18675,0,1990-01-01,1999-12-31,River Pincey Brook,52.68
38029,Quin at Griggs Bridge,0.13941,0.28922,0.056151,0.0036726,0.29768,0.73419,0.38162,0.15327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Quin,50.4
38030,Beane at Hartham,0.2224,0.25123,0.081883,0.001024,0.36609,0.61763,0.36503,0.11479,0.17022,0.52206,0.081406,0.0010791,0.23778,0.69697,0.2259,0.070659,0.22028,0.32108,0.085302,0.0010451,0.32171,0.62135,0.32222,0.10256,0,1990-01-01,1999-12-31,River Beane,173.85
39001,Thames at Kingston,0.12017,0.25281,0.080271,0.00058124,0.29955,0.69355,0.45343,0.12856,0.042497,0.68931,0.039714,0.0006502,0.086449,0.89923,0.21874,0.05461,0.081092,0.39916,0.042849,0.00061781,0.19953,0.78543,0.37533,0.11818,0,1990-01-01,1999-12-31,River Thames,9930.8
39002,Thames at Days Weir,0.059214,0.11352,0.09937,0.00092963,0.34593,0.67787,0.63854,0.21224,0.082544,0.47647,0.080855,0.00090893,0.22971,0.74803,0.33272,0.17238,0.078271,0.26911,0.099259,0.00090248,0.25411,0.67431,0.50579,0.20028,0,1990-01-01,1999-12-31,River Thames,3480
39004,Wandle at Beddington Park,0.28382,0.33512,0.075556,0.00017452,0.36041,0.59237,0.28976,0.056584,0.037354,0.7503,0.010964,0.00020808,0.059236,0.94465,0.18106,0.024369,0.27917,0.34341,0.072927,0.0001719,0.35377,0.60013,0.28699,0.056272,8.1,1990-01-01,1999-12-31,River Wandle,117.35
39005,Beverley Brook at Wimbledon Common,0.071499,0.5933,0.007326,0.042698,0.31823,0.85195,0.21737,0.18302,0.015289,0.44758,0.24384,0.00078564,0.082022,0.70622,0.51296,0.066464,0.012846,0.4654,0.23341,0.0012293,0.077988,0.71861,0.49913,0.06488,0,1990-01-01,1999-12-31,River Beverley Brook,39.49
39006,Windrush at Newbridge,0.11431,0.17683,0.1763,0.00038256,0.30521,0.59378,0.56231,0.13223,0.040271,0.14476,0.34232,0.00025414,0.32258,0.45504,0.72455,0.19115,0.10364,0.19625,0.25423,0.00022958,0.27391,0.49302,0.58788,0.13604,0,1990-01-01,1999-12-31,River Windrush,361.6
39007,Blackwater at Swallowfield,0.13734,0.13418,0.081898,0.010296,0.42407,0.63523,0.49913,0.14088,0.075253,0.14162,0.36302,0.0028821,0.28378,0.46095,0.73768,0.12278,0.14661,0.08827,0.38003,0.0089827,0.34707,0.30541,0.70528,0.13703,0,1990-01-01,1999-12-31,River Blackwater,359.81
39008,Thames at Eynsham,0.049508,0.14535,0.12317,0.00068718,0.30836,0.663,0.63323,0.18023,0.11858,0.5612,0.064312,0.00062706,0.20292,0.76961,0.24809,0.099141,0.073154,0.31711,0.078104,0.00067043,0.22801,0.71464,0.46811,0.16452,0,1990-01-01,1999-12-31,River Thames,1626.76
39010,Colne at Denham,0.27559,0.22231,0.10954,0.00023569,0.40881,0.5399,0.36872,0.087875,0.23541,0.063506,0.40697,0.00033373,0.40296,0.26789,0.63278,0.11192,0.30581,0.20075,0.17356,0.00017806,0.41765,0.43441,0.38255,0.084401,0,1990-01-01,1999-12-31,River Colne,725.9
39011,Wey at Tilford,0.27104,0.31366,0.077861,0.002061,0.36812,0.58711,0.31004,0.056997,0.13895,0.31995,0.17579,0.0034743,0.37755,0.57042,0.43147,0.12251,0.26189,0.35163,0.10653,0.0026526,0.33748,0.5496,0.30674,0.059507,0,1990-01-01,1999-12-31,River Wey,391.32
39012,Hogsmill at Kingston upon Thames,0.027349,0.33088,0.088031,0.020512,0.45542,0.74291,0.41116,0.17097,0.036792,0.39652,0.26774,0.00060974,0.11852,0.65225,0.54306,0.069835,0.035628,0.41346,0.26434,0.0011534,0.11581,0.65065,0.53056,0.067801,0,1990-01-01,1999-12-31,River Hogsmill,72.91
39014,Ver at Hansteads,0.25897,0.29684,0.089756,0.00023361,0.35504,0.59417,0.32953,0.078755,0.10042,0.68841,0.0087519,7.5313e-05,0.13701,0.86885,0.16076,0.035651,0.25107,0.32125,0.083055,0.00021947,0.33853,0.60988,0.31738,0.076613,0,1990-01-01,1999-12-31,River Ver,134.54
39015,Whitewater at Lodge Farm,0.36271,0.1864,0.13231,0.00017926,0.4893,0.43729,0.3505,0.057727,0.23844,0.027431,0.40738,0.00017417,0.43944,0.24019,0.67072,0.10159,0.40293,0.13454,0.2224,0.00011205,0.51155,0.28107,0.3913,0.056944,0,1990-01-01,1999-12-31,River Whitewater,46.99
39016,Kennet at Theale,0.25918,0.16124,0.1515,0.0004148,0.43262,0.49643,0.43934,0.086962,0.16886,0.04449,0.40934,0.00042291,0.39748,0.29966,0.72161,0.11867,0.29713,0.095938,0.31198,0.00039375,0.44215,0.25498,0.5261,0.088142,0,1990-01-01,1999-12-31,River Kennet,1037.39
39017,Ray at Grendon Underwood,0.090764,0.30729,0.043686,0.011378,0.24401,0.7877,0.39866,0.17241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,1990-01-01,1999-12-31,River Ray,21.15
39019,Lambourn at Shaw,0.32671,0.18039,0.14623,0.00028421,0.45733,0.46024,0.37968,0.073305,0.2576,0.030302,0.42816,0.00019667,0.42963,0.21569,0.64684,0.10041,0.36647,0.13849,0.23788,0.00020939,0.47344,0.30813,0.41177,0.069097,0,1990-01-01,1999-12-31,River Lambourn,235.43
39020,Coln at Bibury,0.17206,0.080885,0.28922,0.0013997,0.38726,0.40783,0.627,0.111,0.12199,0.049137,0.45041,0.00056077,0.34402,0.29192,0.77204,0.12422,0.18751,0.03812,0.47629,0.0011046,0.36892,0.15448,0.7193,0.10664,0,1990-01-01,1999-12-31,River Coln,107.3
39021,Cherwell at Enslow Mill,0.042269,0.16878,0.099708,0.0014609,0.2757,0.72041,0.60178,0.19688,0.03735,0.43411,0.11064,0.00084998,0.21118,0.73803,0.4039,0.19197,0.039024,0.28416,0.1137,0.0012977,0.20678,0.70481,0.52049,0.1889,0,1990-01-01,1999-12-31,River Cherwell,555.45
39022,Loddon at Sheepbridge,0.076671,0.060608,0.10738,0.02694,0.4938,0.60318,0.57184,0.17747,0.081312,0.24308,0.32201,0.00087913,0.22952,0.51834,0.64246,0.090539,0.08829,0.24157,0.33832,0.0035924,0.2367,0.46474,0.64309,0.094582,0,1990-01-01,1999-12-31,River Loddon,176.77
39023,Wye at Hedsor,0.29453,0.22603,0.127,0.00021951,0.40864,0.5189,0.3651,0.077274,0.28769,0.027453,0.41993,0.00017318,0.44053,0.2065,0.62738,0.09078,0.34904,0.17448,0.20665,0.000142,0.44537,0.37024,0.3877,0.072138,0,1990-01-01,1999-12-31,River Wye,134.18
39025,Enborne at Brimpton,0.0409,0.25049,0.028633,0.056066,0.24684,0.7514,0.45184,0.19528,0.071425,0.59812,0.045991,0.012092,0.18963,0.83065,0.24972,0.11985,0.045537,0.50813,0.038255,0.03929,0.13375,0.81181,0.32641,0.16109,0,1990-01-01,1999-12-31,River Enborne,142.01
39027,Pang at Pangbourne,0.27948,0.26881,0.091496,0.00020627,0.38975,0.56649,0.33445,0.077015,0.097182,0.63468,0.039596,5.5953e-05,0.16737,0.81874,0.1953,0.060856,0.26802,0.29707,0.088433,0.00018953,0.36654,0.58045,0.32356,0.075219,0,1990-01-01,1999-12-31,River Pang,175.68
39028,Dun at Hungerford,0.28469,0.25436,0.12099,0.00024274,0.39258,0.53058,0.35816,0.064271,0.15768,0.27066,0.25024,0.00020131,0.36051,0.47179,0.46748,0.11119,0.27884,0.2764,0.1483,0.00020859,0.36906,0.49438,0.35802,0.063253,0,1990-01-01,1999-12-31,River Dun,100.09
39029,Tilling Bourne at Shalford,0.31227,0.23779,0.10573,0.00032588,0.43143,0.51496,0.33986,0.062986,0.22972,0.037906,0.39214,0.00072013,0.43208,0.27618,0.67091,0.10564,0.37722,0.15334,0.22145,0.00043038,0.48102,0.30389,0.39475,0.063717,0,1990-01-01,1999-12-31,River Tilling Bourne,58.77
39034,Evenlode at Cassington Mill,0.056051,0.097696,0.10683,0.0026923,0.35233,0.66959,0.65563,0.21493,0.039987,0.20966,0.23158,0.0010306,0.31343,0.56985,0.64377,0.22804,0.059806,0.17733,0.19733,0.0022849,0.281,0.55133,0.64011,0.21671,0,1990-01-01,1999-12-31,River Evenlode,427.14
39035,Churn at Cerney Wick,0.14992,0.3033,0.13864,0.00041601,0.26081,0.63198,0.43708,0.086375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Churn,126.74
39036,Law Brook at Albury,0.31081,0.29007,0.092276,0.00013851,0.40062,0.54327,0.3074,0.054064,0.26976,0.17297,0.27557,0.00021176,0.45218,0.35848,0.46716,0.098213,0.32467,0.29099,0.11441,0.00010293,0.40117,0.50019,0.30482,0.052362,4.3,1990-01-01,1999-12-31,River Law Brook,16.06
39037,Kennet at Marlborough,0.24376,0.26877,0.13437,0.00035518,0.34778,0.55856,0.38333,0.070334,0.13884,0.62173,0.036434,0.00035834,0.20378,0.77738,0.17574,0.037061,0.23049,0.32712,0.11921,0.00035418,0.31376,0.58577,0.34932,0.06501,0,1990-01-01,1999-12-31,River Kennet,136.43
39042,Leach at Priory Mill Lechlade,0.051864,0.07624,0.21658,0.00068559,0.36045,0.53801,0.72122,0.17868,0.12537,0.33334,0.14749,0.00019286,0.32838,0.57948,0.42032,0.19267,0.076413,0.16361,0.21559,0.00047313,0.30679,0.50452,0.63958,0.17993,0.5,1990-01-01,1999-12-31,River Leach,77.61
39049,Silk Stream at Colindeep Lane,0.051045,0.15687,0.046408,0.037215,0.32977,0.7559,0.51383,0.22693,0.041856,0.21394,0.27732,0.025126,0.24965,0.58843,0.64051,0.1978,0.053273,0.25075,0.21514,0.040765,0.21135,0.62063,0.55855,0.21583,0,1990-01-01,1999-12-31,River Silk Stream,31.07
39052,The Cut at Binfield,0.029043,0.08368,0.035794,0.036044,0.42298,0.75429,0.56796,0.24247,0.012749,0.18272,0.37197,0.0073937,0.19304,0.53708,0.76544,0.15047,0.012146,0.18495,0.35466,0.022914,0.20605,0.51877,0.73985,0.18949,0,1990-01-01,1999-12-31,River The Cut,50
39054,Mole at Gatwick Airport,0.030592,0.17139,0.059038,0.16425,0.2404,0.54078,0.373,0.35196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,1990-01-01,1999-12-31,River Mole,32.33
39056,Ravensbourne at Catford Hill,0.25003,0.30822,0.071259,0.00074462,0.35632,0.62067,0.31896,0.08017,0.049003,0.7258,0.0086466,0.0036905,0.088858,0.92372,0.17433,0.048833,0.2149,0.38725,0.055417,0.0010093,0.29469,0.67624,0.2901,0.075686,0,1990-01-01,1999-12-31,River Ravensbourne,126.18
39061,Letcombe Brook at Letcombe Bassett,0.074698,0.52535,0.138,0.0017295,0.22209,0.64443,0.32466,0.04615,0.097835,0.24832,0.35723,0.00031033,0.21097,0.4716,0.62251,0.078794,0.064964,0.33598,0.32532,0.00047187,0.16961,0.50917,0.56901,0.066603,0,1990-01-01,1999-12-31,River Letcombe Brook,3.99
39065,Ewelme Brook at Ewelme,0.2819,0.27381,0.10054,0.00027323,0.37812,0.56362,0.3322,0.076804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Ewelme Brook,11.98
39069,Mole at Kinnersley Manor,0.38778,0.13229,0.13622,0.24205,0.50282,0.19593,0.2121,0.37526,0.026437,0.17776,0.25207,0.01879,0.31722,0.58238,0.71828,0.15448,0.0023535,0.27145,0.14929,0.06037,0.25697,0.69765,0.6131,0.19856,0,1990-01-01,1999-12-31,River Mole,146.14
39072,Thames at Royal Windsor Park,0.078868,0.13806,0.11941,0.00053947,0.35119,0.64992,0.58802,0.16255,0.031898,0.10547,0.37093,0.00057083,0.3109,0.45358,0.79924,0.18337,0.073771,0.15136,0.27863,0.00044859,0.29023,0.46335,0.66524,0.16864,0,1990-01-01,1999-12-31,River Thames,7124.94
39078,Wey (North) at Farnham,0.27508,0.35043,0.077282,0.00025701,0.34858,0.59745,0.29088,0.047492,0.028385,0.75122,0.011373,0.00081421,0.078326,0.94155,0.17371,0.038937,0.23461,0.41185,0.062741,0.00029507,0.29601,0.6525,0.27606,0.046988,0,1990-01-01,1999-12-31,River Wey (North),192.61
39081,Ock at Abingdon,0.052025,0.11758,0.079123,0.0026018,0.36225,0.71307,0.61059,0.20821,0.0238,0.24263,0.28027,0.0017866,0.23064,0.58468,0.63801,0.20848,0.046484,0.20536,0.18786,0.0026485,0.25468,0.61434,0.59632,0.20349,0,1990-01-01,1999-12-31,River Ock,233.6
39087,Ray at Water Eaton,0.402,0.3789,0.05289,0.082966,0.46443,0.47706,0.14359,0.15739,0.024236,0.38381,0.24817,0.0028395,0.13531,0.67176,0.55907,0.086995,0.0066932,0.45085,0.19928,0.0068574,0.10796,0.74132,0.51008,0.087763,1.1,1990-01-01,1999-12-31,River Ray,81.55
39088,Chess at Rickmansworth,0.32783,0.24935,0.11121,0.00021077,0.42432,0.50287,0.32292,0.060995,0.31342,0.14301,0.3083,9.5179e-05,0.45619,0.29199,0.46445,0.084708,0.34361,0.24703,0.13532,0.00016739,0.42713,0.45749,0.32091,0.058252,0,1990-01-01,1999-12-31,River Chess,96.92
39095,Quaggy at Manor House Gardens,0.20269,0.24668,0.073113,0.0020811,0.36682,0.64373,0.38072,0.12198,0.065675,0.61919,0.040286,0.008256,0.13428,0.84683,0.22645,0.098072,0.17007,0.35848,0.065638,0.0031786,0.27788,0.69122,0.32945,0.11311,0,1990-01-01,1999-12-31,River Quaggy,33.42
39099,Ampney Brook at Ampney St Peter,0.28035,0.1044,0.15752,0.0016152,0.54351,0.36735,0.50546,0.17683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Ampney Brook,39.22
39101,Aldbourne at Ramsbury,0.29025,0.2906,0.11134,0.00041925,0.37377,0.54925,0.32744,0.058537,0.087304,0.71071,0.0050451,0.00039585,0.12051,0.88746,0.15827,0.0246,0.26614,0.34351,0.093998,0.00042654,0.3358,0.59189,0.30522,0.055655,0,1990-01-01,1999-12-31,River Aldbourne,53.09
39105,Thame at Wheatley,0.13949,0.08515,0.046885,0.0041248,0.43261,0.69136,0.53788,0.26789,0.012072,0.20067,0.27424,0.0014974,0.25177,0.59172,0.70795,0.22222,0.052428,0.19185,0.18155,0.0032634,0.26194,0.60323,0.6311,0.25262,2.5,1990-01-01,1999-12-31,River Thame,531.53
39108,Churn at Perrott's Brook,0.19214,0.21174,0.20283,0.00078342,0.32199,0.51728,0.49215,0.08547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.1,1990-01-01,1999-12-31,River Churn,58.3
39114,Pang at Frilsham,0.29243,0.30488,0.082423,0.00023119,0.37721,0.57569,0.30121,0.065928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.5,1990-01-01,1999-12-31,River Pang,90.05
39120,Caker Stream at Alton,0.27328,0.40146,0.068327,0.00016363,0.3229,0.62107,0.26113,0.037559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.9,1990-01-01,1999-12-31,River Caker Stream,83.95
39125,Ver at Redbourn,0.23343,0.36183,0.075939,0.00022702,0.30778,0.64433,0.30503,0.068078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1995-01-01,2004-12-31,River Ver,62.57
39127,Misbourne at Little Missenden,0.21011,0.39403,0.078699,0.0002346,0.27366,0.66861,0.30703,0.061401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,1995-01-01,2004-12-31,River Misbourne,47.26
39141,Wey at Guildford,0.19869,0.34472,0.087939,0.00396,0.29006,0.63012,0.35079,0.064546,0.12192,0.2937,0.16204,0.0070008,0.40701,0.59375,0.45258,0.13042,0.19991,0.37756,0.11976,0.0057067,0.27991,0.57589,0.34139,0.070463,10.4,2000-01-01,2009-12-31,River Wey,690.78
39142,Windrush at Bourton on the Water,0.19836,0.18916,0.20744,0.00054361,0.33489,0.50858,0.50206,0.093418,0.16705,0.045182,0.43115,0.00031583,0.37317,0.28687,0.72693,0.11535,0.25356,0.085177,0.39496,0.00040861,0.38537,0.22225,0.60121,0.092847,7.5,1995-01-01,2004-12-31,River Windrush,65.28
39143,Dikler at Bourton on the Water,0.10388,0.15486,0.20829,0.0006457,0.3,0.5728,0.60638,0.13471,0.038732,0.11167,0.37367,0.0005156,0.33243,0.4392,0.76524,0.18018,0.094838,0.16793,0.32146,0.00056659,0.26752,0.43093,0.65367,0.1412,7.5,1995-01-01,2004-12-31,River Dikler,89.26
39144,Sor at Bodicote,0.064212,0.1385,0.14128,0.0046667,0.30819,0.682,0.61355,0.19061,0.036884,0.18537,0.32586,0.0016528,0.27208,0.51803,0.69171,0.19483,0.064773,0.193,0.25191,0.0041971,0.24818,0.55358,0.62184,0.18451,7.5,1995-01-01,2004-12-31,River Sor,89.2
40003,Medway at Teston / East Farleigh,0.10653,0.14958,0.076633,0.07477,0.31841,0.62078,0.4484,0.26668,0.030619,0.63579,0.037585,0.012658,0.14406,0.88032,0.24839,0.12252,0.054541,0.51918,0.052271,0.03913,0.13721,0.80389,0.30706,0.1778,0,1990-01-01,1999-12-31,River Medway,1261.31
40004,Rother at Udiam,0.061706,0.19182,0.069687,0.16024,0.2207,0.55319,0.37237,0.31812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8,1990-01-01,1999-12-31,River Rother,204.64
40005,Beult at Stilebridge,0.14169,0.11331,0.10707,0.12006,0.33457,0.46705,0.37985,0.34827,0.057338,0.61711,0.12599,0.0034102,0.077047,0.81426,0.30335,0.034836,0.088082,0.49962,0.14299,0.02645,0.1199,0.72883,0.33502,0.10594,0,1990-01-01,1999-12-31,River Beult,278.05
40006,Bourne at Hadlow,0.073152,0.24203,0.036912,0.029454,0.30204,0.7709,0.44401,0.17632,0.11036,0.10082,0.35778,0.0070482,0.36091,0.41925,0.71066,0.1572,0.13005,0.17632,0.29976,0.018729,0.30863,0.44204,0.61029,0.16339,1.3,1990-01-01,1999-12-31,River Bourne,49.48
40007,Medway at Chafford / Colliersland Bridge,0.050626,0.13493,0.034058,0.13456,0.28805,0.58365,0.41535,0.30076,0.044293,0.34679,0.12577,0.021058,0.33076,0.68327,0.47774,0.19312,0.055329,0.34989,0.09019,0.074242,0.23286,0.65342,0.44111,0.2356,0,1990-01-01,1999-12-31,River Medway,252.07
40009,Teise at Stonebridge,0.17276,0.35161,0.05213,0.017291,0.29514,0.69301,0.3335,0.094606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.6,1990-01-01,1999-12-31,River Teise,134.5
40010,Eden at Penshurst / Vexour Bridge,0.027527,0.23601,0.025442,0.078017,0.23798,0.72651,0.41891,0.24915,0.023917,0.69717,0.037376,0.010388,0.08603,0.91653,0.22059,0.080598,0.027981,0.59519,0.038077,0.036319,0.080091,0.86964,0.27081,0.14111,0,1990-01-01,1999-12-31,River Eden,224.41
40011,Great Stour at Horton,0.14769,0.20717,0.089296,0.0046709,0.34993,0.6436,0.46309,0.12362,0.10121,0.12009,0.32321,0.0036141,0.37454,0.43858,0.69079,0.15799,0.16627,0.21034,0.20948,0.0056773,0.32373,0.46922,0.51072,0.12874,0,1990-01-01,1999-12-31,River Great Stour,341.26
40012,Darent at Hawley,0.26932,0.29596,0.078001,0.00019031,0.37196,0.59282,0.31882,0.073693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Darent,187.31
40013,Darent at Otford,0.14027,0.33357,0.042848,0.0085766,0.27628,0.74056,0.36063,0.11113,0.029821,0.68596,0.020404,0.0043416,0.12383,0.90922,0.21149,0.084302,0.09229,0.51789,0.030142,0.0078476,0.15977,0.81244,0.28619,0.097888,0.2,1990-01-01,1999-12-31,River Darent,98.19
40016,Cray at Crayford,0.29807,0.25533,0.086083,0.00033209,0.41414,0.5568,0.3218,0.07856,0.18341,0.51509,0.079976,0.0018256,0.26455,0.68626,0.22516,0.067471,0.29263,0.2852,0.087395,0.00037667,0.39074,0.56021,0.30796,0.075501,0,1990-01-01,1999-12-31,River Cray,123.5
